sort,SUBJECT,SESSION,File,TIME_WINDOW,GENDER,PEAK,ELEC,COND_NUM,evoked0,quest0,cond0,chan0,tmin0,tmax0,mode0,chanX,latX,valX,SUB,SES,TASK,RUN,CHAN_BUND
551,13,4,sub-13jsxm_task-lexdec_run-004,6,2,1.655773,C2,1,evokedZ,word_set,verb_X,RC,0.11,0.13,pos,RC,,0.5530553333333333,13jsxm,eeg001,lexdec,4,
551,13,4,sub-13jsxm_task-lexdec_run-004,6,2,-0.382488,O1,1,evokedZ,word_set,verb_X,LP,0.11,0.13,pos,LP,,1.0954246666666665,13jsxm,eeg001,lexdec,4,
551,13,4,sub-13jsxm_task-lexdec_run-004,6,2,0.601132,O2,1,evokedZ,word_set,verb_X,RP,0.11,0.13,pos,RP,,1.3860863333333333,13jsxm,eeg001,lexdec,4,
552,14,1,sub-14ktxf_task-lexdec_run-001,6,1,-0.316529,AF3,1,evokedZ,word_set,verb_X,LF,0.11,0.13,pos,LF,,-0.0063280000000000185,14ktxf,eeg001,lexdec,1,
552,14,1,sub-14ktxf_task-lexdec_run-001,6,1,-1.21662,AF4,1,evokedZ,word_set,verb_X,RF,0.11,0.13,pos,RF,,-1.0671519999999999,14ktxf,eeg001,lexdec,1,
552,14,1,sub-14ktxf_task-lexdec_run-001,6,1,-0.644149,C1,1,evokedZ,word_set,verb_X,LC,0.11,0.13,pos,LC,,0.47059333333333336,14ktxf,eeg001,lexdec,1,
552,14,1,sub-14ktxf_task-lexdec_run-001,6,1,-0.70639,C2,1,evokedZ,word_set,verb_X,RC,0.11,0.13,pos,RC,,0.47194899999999995,14ktxf,eeg001,lexdec,1,
552,14,1,sub-14ktxf_task-lexdec_run-001,6,1,2.194851,O1,1,evokedZ,word_set,verb_X,LP,0.11,0.13,pos,LP,,2.009409333333333,14ktxf,eeg001,lexdec,1,
552,14,1,sub-14ktxf_task-lexdec_run-001,6,1,2.441856,O2,1,evokedZ,word_set,verb_X,RP,0.11,0.13,pos,RP,,2.6391226666666667,14ktxf,eeg001,lexdec,1,
553,14,2,sub-14ktxf_task-lexdec_run-002,6,1,-2.24001,AF3,1,evokedZ,word_set,verb_X,LF,0.11,0.13,pos,LF,,-2.202091,14ktxf,eeg001,lexdec,2,
553,14,2,sub-14ktxf_task-lexdec_run-002,6,1,-2.2921720000000003,AF4,1,evokedZ,word_set,verb_X,RF,0.11,0.13,pos,RF,,-2.0397138333333333,14ktxf,eeg001,lexdec,2,
553,14,2,sub-14ktxf_task-lexdec_run-002,6,1,-2.752209,C1,1,evokedZ,word_set,verb_X,LC,0.11,0.13,pos,LC,,-1.3005618333333333,14ktxf,eeg001,lexdec,2,
553,14,2,sub-14ktxf_task-lexdec_run-002,6,1,-2.387813,C2,1,evokedZ,word_set,verb_X,RC,0.11,0.13,pos,RC,,-1.6866745000000003,14ktxf,eeg001,lexdec,2,
553,14,2,sub-14ktxf_task-lexdec_run-002,6,1,1.73758,O1,1,evokedZ,word_set,verb_X,LP,0.11,0.13,pos,LP,,1.0792641666666667,14ktxf,eeg001,lexdec,2,
553,14,2,sub-14ktxf_task-lexdec_run-002,6,1,1.7552860000000001,O2,1,evokedZ,word_set,verb_X,RP,0.11,0.13,pos,RP,,1.2335611666666668,14ktxf,eeg001,lexdec,2,
554,14,3,sub-14ktxf_task-lexdec_run-003,6,1,-3.459678,AF3,1,evokedZ,word_set,verb_X,LF,0.11,0.13,pos,LF,,-2.1665931666666665,14ktxf,eeg001,lexdec,3,
554,14,3,sub-14ktxf_task-lexdec_run-003,6,1,-3.2835010000000002,AF4,1,evokedZ,word_set,verb_X,RF,0.11,0.13,pos,RF,,-2.576161166666667,14ktxf,eeg001,lexdec,3,
554,14,3,sub-14ktxf_task-lexdec_run-003,6,1,-2.935897,C1,1,evokedZ,word_set,verb_X,LC,0.11,0.13,pos,LC,,-1.782826,14ktxf,eeg001,lexdec,3,
554,14,3,sub-14ktxf_task-lexdec_run-003,6,1,-2.986158,C2,1,evokedZ,word_set,verb_X,RC,0.11,0.13,pos,RC,,-1.513918,14ktxf,eeg001,lexdec,3,
554,14,3,sub-14ktxf_task-lexdec_run-003,6,1,0.792738,O1,1,evokedZ,word_set,verb_X,LP,0.11,0.13,pos,LP,,-0.2936918333333333,14ktxf,eeg001,lexdec,3,
554,14,3,sub-14ktxf_task-lexdec_run-003,6,1,0.9428190000000001,O2,1,evokedZ,word_set,verb_X,RP,0.11,0.13,pos,RP,,0.4073171666666668,14ktxf,eeg001,lexdec,3,
555,14,4,sub-14ktxf_task-lexdec_run-004,6,1,-3.4654050000000005,AF3,1,evokedZ,word_set,verb_X,LF,0.11,0.13,pos,LF,,-2.779347333333334,14ktxf,eeg001,lexdec,4,
555,14,4,sub-14ktxf_task-lexdec_run-004,6,1,-3.78436,AF4,1,evokedZ,word_set,verb_X,RF,0.11,0.13,pos,RF,,-3.2037280000000004,14ktxf,eeg001,lexdec,4,
555,14,4,sub-14ktxf_task-lexdec_run-004,6,1,-2.64126,C1,1,evokedZ,word_set,verb_X,LC,0.11,0.13,pos,LC,,-0.7491071666666667,14ktxf,eeg001,lexdec,4,
555,14,4,sub-14ktxf_task-lexdec_run-004,6,1,-2.425393,C2,1,evokedZ,word_set,verb_X,RC,0.11,0.13,pos,RC,,-0.6136023333333332,14ktxf,eeg001,lexdec,4,
555,14,4,sub-14ktxf_task-lexdec_run-004,6,1,2.095368,O1,1,evokedZ,word_set,verb_X,LP,0.11,0.13,pos,LP,,1.3654553333333332,14ktxf,eeg001,lexdec,4,
555,14,4,sub-14ktxf_task-lexdec_run-004,6,1,1.8822560000000002,O2,1,evokedZ,word_set,verb_X,RP,0.11,0.13,pos,RP,,1.3253948333333334,14ktxf,eeg001,lexdec,4,
556,16,1,sub-16olxm_task-lexdec_run-001,6,2,-2.2265330000000003,AF3,1,evokedZ,word_set,verb_X,LF,0.11,0.13,pos,LF,,-1.7881668333333334,16olxm,eeg001,lexdec,1,
556,16,1,sub-16olxm_task-lexdec_run-001,6,2,-2.797037,AF4,1,evokedZ,word_set,verb_X,RF,0.11,0.13,pos,RF,,-1.6839865000000003,16olxm,eeg001,lexdec,1,
556,16,1,sub-16olxm_task-lexdec_run-001,6,2,0.430617,C1,1,evokedZ,word_set,verb_X,LC,0.11,0.13,pos,LC,,1.1427953333333332,16olxm,eeg001,lexdec,1,
556,16,1,sub-16olxm_task-lexdec_run-001,6,2,0.239893,C2,1,evokedZ,word_set,verb_X,RC,0.11,0.13,pos,RC,,0.7427691666666667,16olxm,eeg001,lexdec,1,
556,16,1,sub-16olxm_task-lexdec_run-001,6,2,4.734395,O1,1,evokedZ,word_set,verb_X,LP,0.11,0.13,pos,LP,,3.6121646666666667,16olxm,eeg001,lexdec,1,
556,16,1,sub-16olxm_task-lexdec_run-001,6,2,3.606148,O2,1,evokedZ,word_set,verb_X,RP,0.11,0.13,pos,RP,,3.7154715,16olxm,eeg001,lexdec,1,
557,16,2,sub-16olxm_task-lexdec_run-002,6,2,-3.6954809999999996,AF3,1,evokedZ,word_set,verb_X,LF,0.11,0.13,pos,LF,,-3.488057,16olxm,eeg001,lexdec,2,
557,16,2,sub-16olxm_task-lexdec_run-002,6,2,-5.000922,AF4,1,evokedZ,word_set,verb_X,RF,0.11,0.13,pos,RF,,-4.329816833333333,16olxm,eeg001,lexdec,2,
557,16,2,sub-16olxm_task-lexdec_run-002,6,2,-2.411763,C1,1,evokedZ,word_set,verb_X,LC,0.11,0.13,pos,LC,,-0.6091375000000001,16olxm,eeg001,lexdec,2,
557,16,2,sub-16olxm_task-lexdec_run-002,6,2,-2.142348,C2,1,evokedZ,word_set,verb_X,RC,0.11,0.13,pos,RC,,-0.621097,16olxm,eeg001,lexdec,2,
557,16,2,sub-16olxm_task-lexdec_run-002,6,2,6.579878999999999,O1,1,evokedZ,word_set,verb_X,LP,0.11,0.13,pos,LP,,4.225758166666667,16olxm,eeg001,lexdec,2,
557,16,2,sub-16olxm_task-lexdec_run-002,6,2,5.801029,O2,1,evokedZ,word_set,verb_X,RP,0.11,0.13,pos,RP,,4.5062869999999995,16olxm,eeg001,lexdec,2,
558,16,3,sub-16olxm_task-lexdec_run-003,6,2,-3.273088,AF3,1,evokedZ,word_set,verb_X,LF,0.11,0.13,pos,LF,,-2.95755,16olxm,eeg001,lexdec,3,
558,16,3,sub-16olxm_task-lexdec_run-003,6,2,-3.6366519999999998,AF4,1,evokedZ,word_set,verb_X,RF,0.11,0.13,pos,RF,,-3.611942833333334,16olxm,eeg001,lexdec,3,
558,16,3,sub-16olxm_task-lexdec_run-003,6,2,-1.822975,C1,1,evokedZ,word_set,verb_X,LC,0.11,0.13,pos,LC,,-0.16865450000000004,16olxm,eeg001,lexdec,3,
558,16,3,sub-16olxm_task-lexdec_run-003,6,2,-1.732494,C2,1,evokedZ,word_set,verb_X,RC,0.11,0.13,pos,RC,,-0.7635386666666667,16olxm,eeg001,lexdec,3,
558,16,3,sub-16olxm_task-lexdec_run-003,6,2,5.751231,O1,1,evokedZ,word_set,verb_X,LP,0.11,0.13,pos,LP,,3.6985078333333328,16olxm,eeg001,lexdec,3,
558,16,3,sub-16olxm_task-lexdec_run-003,6,2,4.621586,O2,1,evokedZ,word_set,verb_X,RP,0.11,0.13,pos,RP,,4.064343166666666,16olxm,eeg001,lexdec,3,
559,16,4,sub-16olxm_task-lexdec_run-004,6,2,-4.568901,AF3,1,evokedZ,word_set,verb_X,LF,0.11,0.13,pos,LF,,-4.339271166666666,16olxm,eeg001,lexdec,4,
559,16,4,sub-16olxm_task-lexdec_run-004,6,2,-3.516371,AF4,1,evokedZ,word_set,verb_X,RF,0.11,0.13,pos,RF,,-3.7577418333333337,16olxm,eeg001,lexdec,4,
559,16,4,sub-16olxm_task-lexdec_run-004,6,2,-2.921637,C1,1,evokedZ,word_set,verb_X,LC,0.11,0.13,pos,LC,,-0.89731,16olxm,eeg001,lexdec,4,
559,16,4,sub-16olxm_task-lexdec_run-004,6,2,-1.8543450000000001,C2,1,evokedZ,word_set,verb_X,RC,0.11,0.13,pos,RC,,-1.2023723333333334,16olxm,eeg001,lexdec,4,
559,16,4,sub-16olxm_task-lexdec_run-004,6,2,5.0576989999999995,O1,1,evokedZ,word_set,verb_X,LP,0.11,0.13,pos,LP,,3.3654196666666665,16olxm,eeg001,lexdec,4,
559,16,4,sub-16olxm_task-lexdec_run-004,6,2,4.242004,O2,1,evokedZ,word_set,verb_X,RP,0.11,0.13,pos,RP,,3.504127833333333,16olxm,eeg001,lexdec,4,
560,18,1,sub-18skxm_task-lexdec_run-001,6,2,-2.766814,AF3,1,evokedZ,word_set,verb_X,LF,0.11,0.13,pos,LF,,-2.2620728333333333,18skxm,eeg001,lexdec,1,
560,18,1,sub-18skxm_task-lexdec_run-001,6,2,-3.013979,AF4,1,evokedZ,word_set,verb_X,RF,0.11,0.13,pos,RF,,-2.761893666666667,18skxm,eeg001,lexdec,1,
560,18,1,sub-18skxm_task-lexdec_run-001,6,2,-1.7226709999999998,C1,1,evokedZ,word_set,verb_X,LC,0.11,0.13,pos,LC,,-0.68573,18skxm,eeg001,lexdec,1,
560,18,1,sub-18skxm_task-lexdec_run-001,6,2,-1.9965959999999998,C2,1,evokedZ,word_set,verb_X,RC,0.11,0.13,pos,RC,,-0.20971683333333316,18skxm,eeg001,lexdec,1,
560,18,1,sub-18skxm_task-lexdec_run-001,6,2,5.492866,O1,1,evokedZ,word_set,verb_X,LP,0.11,0.13,pos,LP,,2.6010423333333335,18skxm,eeg001,lexdec,1,
560,18,1,sub-18skxm_task-lexdec_run-001,6,2,8.994167,O2,1,evokedZ,word_set,verb_X,RP,0.11,0.13,pos,RP,,7.620360833333333,18skxm,eeg001,lexdec,1,
561,18,2,sub-18skxm_task-lexdec_run-002,6,2,-1.530983,AF3,1,evokedZ,word_set,verb_X,LF,0.11,0.13,pos,LF,,-1.3440436666666666,18skxm,eeg001,lexdec,2,
561,18,2,sub-18skxm_task-lexdec_run-002,6,2,-1.651427,AF4,1,evokedZ,word_set,verb_X,RF,0.11,0.13,pos,RF,,-1.252621166666667,18skxm,eeg001,lexdec,2,
561,18,2,sub-18skxm_task-lexdec_run-002,6,2,-0.853535,C1,1,evokedZ,word_set,verb_X,LC,0.11,0.13,pos,LC,,-0.5563016666666667,18skxm,eeg001,lexdec,2,
561,18,2,sub-18skxm_task-lexdec_run-002,6,2,-0.9780540000000001,C2,1,evokedZ,word_set,verb_X,RC,0.11,0.13,pos,RC,,0.5896163333333333,18skxm,eeg001,lexdec,2,
561,18,2,sub-18skxm_task-lexdec_run-002,6,2,4.071028,O1,1,evokedZ,word_set,verb_X,LP,0.11,0.13,pos,LP,,1.735003833333333,18skxm,eeg001,lexdec,2,
561,18,2,sub-18skxm_task-lexdec_run-002,6,2,7.360137,O2,1,evokedZ,word_set,verb_X,RP,0.11,0.13,pos,RP,,6.441081166666667,18skxm,eeg001,lexdec,2,
562,18,3,sub-18skxm_task-lexdec_run-003,6,2,-3.146913,AF3,1,evokedZ,word_set,verb_X,LF,0.11,0.13,pos,LF,,-3.0569500000000005,18skxm,eeg001,lexdec,3,
562,18,3,sub-18skxm_task-lexdec_run-003,6,2,-3.324697,AF4,1,evokedZ,word_set,verb_X,RF,0.11,0.13,pos,RF,,-3.0531626666666667,18skxm,eeg001,lexdec,3,
562,18,3,sub-18skxm_task-lexdec_run-003,6,2,-1.892756,C1,1,evokedZ,word_set,verb_X,LC,0.11,0.13,pos,LC,,-0.9010996666666666,18skxm,eeg001,lexdec,3,
562,18,3,sub-18skxm_task-lexdec_run-003,6,2,-1.280879,C2,1,evokedZ,word_set,verb_X,RC,0.11,0.13,pos,RC,,0.9213719999999999,18skxm,eeg001,lexdec,3,
562,18,3,sub-18skxm_task-lexdec_run-003,6,2,7.003127,O1,1,evokedZ,word_set,verb_X,LP,0.11,0.13,pos,LP,,3.9435590000000005,18skxm,eeg001,lexdec,3,
562,18,3,sub-18skxm_task-lexdec_run-003,6,2,11.016997,O2,1,evokedZ,word_set,verb_X,RP,0.11,0.13,pos,RP,,8.805603166666666,18skxm,eeg001,lexdec,3,
563,18,4,sub-18skxm_task-lexdec_run-004,6,2,-1.450153,AF3,1,evokedZ,word_set,verb_X,LF,0.11,0.13,pos,LF,,-1.1439501666666667,18skxm,eeg001,lexdec,4,
563,18,4,sub-18skxm_task-lexdec_run-004,6,2,-1.765783,AF4,1,evokedZ,word_set,verb_X,RF,0.11,0.13,pos,RF,,-1.2740925,18skxm,eeg001,lexdec,4,
563,18,4,sub-18skxm_task-lexdec_run-004,6,2,-0.8279690000000001,C1,1,evokedZ,word_set,verb_X,LC,0.11,0.13,pos,LC,,-0.3761223333333333,18skxm,eeg001,lexdec,4,
563,18,4,sub-18skxm_task-lexdec_run-004,6,2,-0.197955,C2,1,evokedZ,word_set,verb_X,RC,0.11,0.13,pos,RC,,0.6741321666666668,18skxm,eeg001,lexdec,4,
563,18,4,sub-18skxm_task-lexdec_run-004,6,2,4.373899,O1,1,evokedZ,word_set,verb_X,LP,0.11,0.13,pos,LP,,1.9381813333333333,18skxm,eeg001,lexdec,4,
563,18,4,sub-18skxm_task-lexdec_run-004,6,2,7.516284,O2,1,evokedZ,word_set,verb_X,RP,0.11,0.13,pos,RP,,5.786261666666667,18skxm,eeg001,lexdec,4,
564,19,1,sub-19jgxf_task-lexdec_run-001,6,1,-2.925205,AF3,1,evokedZ,word_set,verb_X,LF,0.11,0.13,pos,LF,,-2.5198278333333333,19jgxf,eeg001,lexdec,1,
564,19,1,sub-19jgxf_task-lexdec_run-001,6,1,-1.261719,AF4,1,evokedZ,word_set,verb_X,RF,0.11,0.13,pos,RF,,-1.0221103333333332,19jgxf,eeg001,lexdec,1,
564,19,1,sub-19jgxf_task-lexdec_run-001,6,1,-1.5344200000000001,C1,1,evokedZ,word_set,verb_X,LC,0.11,0.13,pos,LC,,-1.1748025,19jgxf,eeg001,lexdec,1,
564,19,1,sub-19jgxf_task-lexdec_run-001,6,1,-0.586322,C2,1,evokedZ,word_set,verb_X,RC,0.11,0.13,pos,RC,,-0.1760566666666666,19jgxf,eeg001,lexdec,1,
564,19,1,sub-19jgxf_task-lexdec_run-001,6,1,-0.8373700000000001,O1,1,evokedZ,word_set,verb_X,LP,0.11,0.13,pos,LP,,-0.14419933333333332,19jgxf,eeg001,lexdec,1,
564,19,1,sub-19jgxf_task-lexdec_run-001,6,1,-0.7188319999999999,O2,1,evokedZ,word_set,verb_X,RP,0.11,0.13,pos,RP,,0.10378000000000003,19jgxf,eeg001,lexdec,1,
565,19,2,sub-19jgxf_task-lexdec_run-002,6,1,-3.592147,AF3,1,evokedZ,word_set,verb_X,LF,0.11,0.13,pos,LF,,-3.0654405,19jgxf,eeg001,lexdec,2,
565,19,2,sub-19jgxf_task-lexdec_run-002,6,1,-3.8196239999999997,AF4,1,evokedZ,word_set,verb_X,RF,0.11,0.13,pos,RF,,-3.0740871666666667,19jgxf,eeg001,lexdec,2,
565,19,2,sub-19jgxf_task-lexdec_run-002,6,1,-3.7757160000000014,C1,1,evokedZ,word_set,verb_X,LC,0.11,0.13,pos,LC,,-2.0193148333333335,19jgxf,eeg001,lexdec,2,
565,19,2,sub-19jgxf_task-lexdec_run-002,6,1,-2.817316,C2,1,evokedZ,word_set,verb_X,RC,0.11,0.13,pos,RC,,-1.5863625,19jgxf,eeg001,lexdec,2,
565,19,2,sub-19jgxf_task-lexdec_run-002,6,1,-0.060381,O1,1,evokedZ,word_set,verb_X,LP,0.11,0.13,pos,LP,,0.4381455,19jgxf,eeg001,lexdec,2,
565,19,2,sub-19jgxf_task-lexdec_run-002,6,1,0.608191,O2,1,evokedZ,word_set,verb_X,RP,0.11,0.13,pos,RP,,0.7279463333333333,19jgxf,eeg001,lexdec,2,
566,19,3,sub-19jgxf_task-lexdec_run-003,6,1,-3.261873,AF3,1,evokedZ,word_set,verb_X,LF,0.11,0.13,pos,LF,,-2.7683638333333334,19jgxf,eeg001,lexdec,3,
566,19,3,sub-19jgxf_task-lexdec_run-003,6,1,-2.112937,AF4,1,evokedZ,word_set,verb_X,RF,0.11,0.13,pos,RF,,-2.2151876666666666,19jgxf,eeg001,lexdec,3,
566,19,3,sub-19jgxf_task-lexdec_run-003,6,1,-2.701347,C1,1,evokedZ,word_set,verb_X,LC,0.11,0.13,pos,LC,,-1.3548418333333334,19jgxf,eeg001,lexdec,3,
566,19,3,sub-19jgxf_task-lexdec_run-003,6,1,-2.244034,C2,1,evokedZ,word_set,verb_X,RC,0.11,0.13,pos,RC,,-1.2855064999999999,19jgxf,eeg001,lexdec,3,
566,19,3,sub-19jgxf_task-lexdec_run-003,6,1,0.6355430000000001,O1,1,evokedZ,word_set,verb_X,LP,0.11,0.13,pos,LP,,1.1356626666666667,19jgxf,eeg001,lexdec,3,
566,19,3,sub-19jgxf_task-lexdec_run-003,6,1,0.508452,O2,1,evokedZ,word_set,verb_X,RP,0.11,0.13,pos,RP,,0.7785898333333333,19jgxf,eeg001,lexdec,3,
567,19,4,sub-19jgxf_task-lexdec_run-004,6,1,-1.813565,AF3,1,evokedZ,word_set,verb_X,LF,0.11,0.13,pos,LF,,-1.4103478333333335,19jgxf,eeg001,lexdec,4,
567,19,4,sub-19jgxf_task-lexdec_run-004,6,1,-2.283313,AF4,1,evokedZ,word_set,verb_X,RF,0.11,0.13,pos,RF,,-2.1436365,19jgxf,eeg001,lexdec,4,
567,19,4,sub-19jgxf_task-lexdec_run-004,6,1,-2.044685,C1,1,evokedZ,word_set,verb_X,LC,0.11,0.13,pos,LC,,-0.49360149999999997,19jgxf,eeg001,lexdec,4,
567,19,4,sub-19jgxf_task-lexdec_run-004,6,1,-1.690063,C2,1,evokedZ,word_set,verb_X,RC,0.11,0.13,pos,RC,,-0.4380916666666666,19jgxf,eeg001,lexdec,4,
567,19,4,sub-19jgxf_task-lexdec_run-004,6,1,-0.879817,O1,1,evokedZ,word_set,verb_X,LP,0.11,0.13,pos,LP,,-0.17820500000000003,19jgxf,eeg001,lexdec,4,
567,19,4,sub-19jgxf_task-lexdec_run-004,6,1,-0.760996,O2,1,evokedZ,word_set,verb_X,RP,0.11,0.13,pos,RP,,-0.5457233333333333,19jgxf,eeg001,lexdec,4,
568,20,1,sub-20jpxf_task-lexdec_run-001,6,1,-3.323275,AF3,1,evokedZ,word_set,verb_X,LF,0.11,0.13,pos,LF,,-2.9042518333333334,20jpxf,eeg001,lexdec,1,
568,20,1,sub-20jpxf_task-lexdec_run-001,6,1,-2.9154299999999997,AF4,1,evokedZ,word_set,verb_X,RF,0.11,0.13,pos,RF,,-2.1263478333333334,20jpxf,eeg001,lexdec,1,
568,20,1,sub-20jpxf_task-lexdec_run-001,6,1,-1.237003,C1,1,evokedZ,word_set,verb_X,LC,0.11,0.13,pos,LC,,-0.8903276666666665,20jpxf,eeg001,lexdec,1,
568,20,1,sub-20jpxf_task-lexdec_run-001,6,1,-0.602921,C2,1,evokedZ,word_set,verb_X,RC,0.11,0.13,pos,RC,,1.3137553333333334,20jpxf,eeg001,lexdec,1,
568,20,1,sub-20jpxf_task-lexdec_run-001,6,1,3.204756,O1,1,evokedZ,word_set,verb_X,LP,0.11,0.13,pos,LP,,2.566834666666667,20jpxf,eeg001,lexdec,1,
568,20,1,sub-20jpxf_task-lexdec_run-001,6,1,4.433335,O2,1,evokedZ,word_set,verb_X,RP,0.11,0.13,pos,RP,,6.422848500000001,20jpxf,eeg001,lexdec,1,
569,20,2,sub-20jpxf_task-lexdec_run-002,6,1,-1.784271,AF3,1,evokedZ,word_set,verb_X,LF,0.11,0.13,pos,LF,,-0.88898,20jpxf,eeg001,lexdec,2,
569,20,2,sub-20jpxf_task-lexdec_run-002,6,1,-1.310514,AF4,1,evokedZ,word_set,verb_X,RF,0.11,0.13,pos,RF,,-1.0045911666666667,20jpxf,eeg001,lexdec,2,
569,20,2,sub-20jpxf_task-lexdec_run-002,6,1,0.477175,C1,1,evokedZ,word_set,verb_X,LC,0.11,0.13,pos,LC,,0.7825216666666668,20jpxf,eeg001,lexdec,2,
569,20,2,sub-20jpxf_task-lexdec_run-002,6,1,-0.018897,C2,1,evokedZ,word_set,verb_X,RC,0.11,0.13,pos,RC,,1.1108226666666667,20jpxf,eeg001,lexdec,2,
569,20,2,sub-20jpxf_task-lexdec_run-002,6,1,2.760339,O1,1,evokedZ,word_set,verb_X,LP,0.11,0.13,pos,LP,,2.8303841666666667,20jpxf,eeg001,lexdec,2,
569,20,2,sub-20jpxf_task-lexdec_run-002,6,1,3.022464,O2,1,evokedZ,word_set,verb_X,RP,0.11,0.13,pos,RP,,3.989421,20jpxf,eeg001,lexdec,2,
570,20,3,sub-20jpxf_task-lexdec_run-003,6,1,-1.627214,AF3,1,evokedZ,word_set,verb_X,LF,0.11,0.13,pos,LF,,-0.2958961666666667,20jpxf,eeg001,lexdec,3,
570,20,3,sub-20jpxf_task-lexdec_run-003,6,1,0.036032999999999996,AF4,1,evokedZ,word_set,verb_X,RF,0.11,0.13,pos,RF,,0.04226599999999999,20jpxf,eeg001,lexdec,3,
570,20,3,sub-20jpxf_task-lexdec_run-003,6,1,0.766018,C1,1,evokedZ,word_set,verb_X,LC,0.11,0.13,pos,LC,,1.3081513333333332,20jpxf,eeg001,lexdec,3,
570,20,3,sub-20jpxf_task-lexdec_run-003,6,1,0.9295180000000001,C2,1,evokedZ,word_set,verb_X,RC,0.11,0.13,pos,RC,,2.2422733333333333,20jpxf,eeg001,lexdec,3,
570,20,3,sub-20jpxf_task-lexdec_run-003,6,1,2.138035,O1,1,evokedZ,word_set,verb_X,LP,0.11,0.13,pos,LP,,2.3509278333333334,20jpxf,eeg001,lexdec,3,
570,20,3,sub-20jpxf_task-lexdec_run-003,6,1,2.922218,O2,1,evokedZ,word_set,verb_X,RP,0.11,0.13,pos,RP,,4.85276,20jpxf,eeg001,lexdec,3,
571,20,4,sub-20jpxf_task-lexdec_run-004,6,1,-0.47916899999999996,AF3,1,evokedZ,word_set,verb_X,LF,0.11,0.13,pos,LF,,-0.5717065,20jpxf,eeg001,lexdec,4,
571,20,4,sub-20jpxf_task-lexdec_run-004,6,1,0.590618,AF4,1,evokedZ,word_set,verb_X,RF,0.11,0.13,pos,RF,,0.7501123333333334,20jpxf,eeg001,lexdec,4,
571,20,4,sub-20jpxf_task-lexdec_run-004,6,1,-0.155395,C1,1,evokedZ,word_set,verb_X,LC,0.11,0.13,pos,LC,,0.321228,20jpxf,eeg001,lexdec,4,
571,20,4,sub-20jpxf_task-lexdec_run-004,6,1,0.9182030000000001,C2,1,evokedZ,word_set,verb_X,RC,0.11,0.13,pos,RC,,1.7979066666666668,20jpxf,eeg001,lexdec,4,
571,20,4,sub-20jpxf_task-lexdec_run-004,6,1,1.736482,O1,1,evokedZ,word_set,verb_X,LP,0.11,0.13,pos,LP,,2.3614258333333336,20jpxf,eeg001,lexdec,4,
571,20,4,sub-20jpxf_task-lexdec_run-004,6,1,2.339807,O2,1,evokedZ,word_set,verb_X,RP,0.11,0.13,pos,RP,,3.5955435000000002,20jpxf,eeg001,lexdec,4,
572,21,1,sub-21koxf_task-lexdec_run-001,6,1,-2.853901,AF3,1,evokedZ,word_set,verb_X,LF,0.11,0.13,pos,LF,,-3.1206341666666666,21koxf,eeg001,lexdec,1,
572,21,1,sub-21koxf_task-lexdec_run-001,6,1,-3.839519,AF4,1,evokedZ,word_set,verb_X,RF,0.11,0.13,pos,RF,,-2.9859080000000002,21koxf,eeg001,lexdec,1,
572,21,1,sub-21koxf_task-lexdec_run-001,6,1,-3.50904,C1,1,evokedZ,word_set,verb_X,LC,0.11,0.13,pos,LC,,-1.5049701666666664,21koxf,eeg001,lexdec,1,
572,21,1,sub-21koxf_task-lexdec_run-001,6,1,-3.883721,C2,1,evokedZ,word_set,verb_X,RC,0.11,0.13,pos,RC,,-1.362291333333333,21koxf,eeg001,lexdec,1,
572,21,1,sub-21koxf_task-lexdec_run-001,6,1,2.551577,O1,1,evokedZ,word_set,verb_X,LP,0.11,0.13,pos,LP,,1.7043311666666667,21koxf,eeg001,lexdec,1,
572,21,1,sub-21koxf_task-lexdec_run-001,6,1,2.016041,O2,1,evokedZ,word_set,verb_X,RP,0.11,0.13,pos,RP,,2.0821548333333335,21koxf,eeg001,lexdec,1,
573,21,2,sub-21koxf_task-lexdec_run-002,6,1,-2.11795,AF3,1,evokedZ,word_set,verb_X,LF,0.11,0.13,pos,LF,,-2.6358218333333334,21koxf,eeg001,lexdec,2,
573,21,2,sub-21koxf_task-lexdec_run-002,6,1,-3.0451650000000003,AF4,1,evokedZ,word_set,verb_X,RF,0.11,0.13,pos,RF,,-2.0790585,21koxf,eeg001,lexdec,2,
573,21,2,sub-21koxf_task-lexdec_run-002,6,1,-2.081834,C1,1,evokedZ,word_set,verb_X,LC,0.11,0.13,pos,LC,,-0.9912070000000001,21koxf,eeg001,lexdec,2,
573,21,2,sub-21koxf_task-lexdec_run-002,6,1,-2.033548,C2,1,evokedZ,word_set,verb_X,RC,0.11,0.13,pos,RC,,-0.3177376666666666,21koxf,eeg001,lexdec,2,
573,21,2,sub-21koxf_task-lexdec_run-002,6,1,2.688861,O1,1,evokedZ,word_set,verb_X,LP,0.11,0.13,pos,LP,,1.2551491666666668,21koxf,eeg001,lexdec,2,
573,21,2,sub-21koxf_task-lexdec_run-002,6,1,2.3824970000000003,O2,1,evokedZ,word_set,verb_X,RP,0.11,0.13,pos,RP,,2.1051366666666667,21koxf,eeg001,lexdec,2,
574,21,3,sub-21koxf_task-lexdec_run-003,6,1,-3.058986,AF3,1,evokedZ,word_set,verb_X,LF,0.11,0.13,pos,LF,,-2.708279166666667,21koxf,eeg001,lexdec,3,
