set0,evoked0,quest0,cond0,chan1,later0,coron0,tmin0,class0,mode0,type0,subj0,runn0,nave0,latX,valX
Z1,evokedZ,word_set,noun_M,PL,L,P,0.6,bva,pos,bund1,25abxf,0,,,4.945737708333334
Z1,evokedZ,word_set,noun_M,PR,R,P,0.6,bva,pos,bund1,25abxf,0,,,10.47445725
Z1,evokedZ,word_set,noun_M,FL,L,F,0.6,bva,pos,bund1,27mwxf,0,,,1.156066375
Z1,evokedZ,word_set,noun_M,FR,R,F,0.6,bva,pos,bund1,27mwxf,0,,,2.0516979166666665
Z1,evokedZ,word_set,noun_M,CL,L,C,0.6,bva,pos,bund1,27mwxf,0,,,4.368684083333332
Z1,evokedZ,word_set,noun_M,CR,R,C,0.6,bva,pos,bund1,27mwxf,0,,,4.791311791666667
Z1,evokedZ,word_set,noun_M,PL,L,P,0.6,bva,pos,bund1,27mwxf,0,,,4.827032708333333
Z1,evokedZ,word_set,noun_M,PR,R,P,0.6,bva,pos,bund1,27mwxf,0,,,9.113070375
Z1,evokedZ,word_set,noun_M,FL,L,F,0.6,bva,pos,bund1,28pmsf,0,,,1.908284625
Z1,evokedZ,word_set,noun_M,FR,R,F,0.6,bva,pos,bund1,28pmsf,0,,,2.1702704166666664
Z1,evokedZ,word_set,noun_M,CL,L,C,0.6,bva,pos,bund1,28pmsf,0,,,2.8087991666666667
Z1,evokedZ,word_set,noun_M,CR,R,C,0.6,bva,pos,bund1,28pmsf,0,,,5.291365291666667
Z1,evokedZ,word_set,noun_M,PL,L,P,0.6,bva,pos,bund1,28pmsf,0,,,1.456805958333333
Z1,evokedZ,word_set,noun_M,PR,R,P,0.6,bva,pos,bund1,28pmsf,0,,,7.130300083333334
Z1,evokedZ,word_set,noun_M,FL,L,F,0.6,bva,pos,bund1,29jjxf,0,,,2.3257729166666667
Z1,evokedZ,word_set,noun_M,FR,R,F,0.6,bva,pos,bund1,29jjxf,0,,,4.147270958333333
Z1,evokedZ,word_set,noun_M,CL,L,C,0.6,bva,pos,bund1,29jjxf,0,,,4.236389125
Z1,evokedZ,word_set,noun_M,CR,R,C,0.6,bva,pos,bund1,29jjxf,0,,,4.771006624999999
Z1,evokedZ,word_set,noun_M,PL,L,P,0.6,bva,pos,bund1,29jjxf,0,,,4.7252479166666665
Z1,evokedZ,word_set,noun_M,PR,R,P,0.6,bva,pos,bund1,29jjxf,0,,,4.479121833333333
Z1,evokedZ,word_set,noun_M,FL,L,F,0.6,bva,pos,bund1,30mszf,0,,,5.3966117916666665
Z1,evokedZ,word_set,noun_M,FR,R,F,0.6,bva,pos,bund1,30mszf,0,,,5.609223083333332
Z1,evokedZ,word_set,noun_M,CL,L,C,0.6,bva,pos,bund1,30mszf,0,,,5.83615725
Z1,evokedZ,word_set,noun_M,CR,R,C,0.6,bva,pos,bund1,30mszf,0,,,7.160971791666667
Z1,evokedZ,word_set,noun_M,PL,L,P,0.6,bva,pos,bund1,30mszf,0,,,1.3493683333333333
Z1,evokedZ,word_set,noun_M,PR,R,P,0.6,bva,pos,bund1,30mszf,0,,,3.7810646666666674
Z1,evokedZ,word_set,noun_M,FL,L,F,0.6,bva,pos,bund1,32mjxf,0,,,3.5456941250000007
Z1,evokedZ,word_set,noun_M,FR,R,F,0.6,bva,pos,bund1,32mjxf,0,,,3.502847875
Z1,evokedZ,word_set,noun_M,CL,L,C,0.6,bva,pos,bund1,32mjxf,0,,,5.954929875
Z1,evokedZ,word_set,noun_M,CR,R,C,0.6,bva,pos,bund1,32mjxf,0,,,4.024143916666667
Z1,evokedZ,word_set,noun_M,PL,L,P,0.6,bva,pos,bund1,32mjxf,0,,,3.581195375
Z1,evokedZ,word_set,noun_M,PR,R,P,0.6,bva,pos,bund1,32mjxf,0,,,2.630387875
Z1,evokedZ,word_set,noun_M,FL,L,F,0.6,bva,pos,bund1,34gsxm,0,,,2.493976458333333
Z1,evokedZ,word_set,noun_M,FR,R,F,0.6,bva,pos,bund1,34gsxm,0,,,3.774914625
Z1,evokedZ,word_set,noun_M,CL,L,C,0.6,bva,pos,bund1,34gsxm,0,,,3.6501225833333337
Z1,evokedZ,word_set,noun_M,CR,R,C,0.6,bva,pos,bund1,34gsxm,0,,,5.476464
Z1,evokedZ,word_set,noun_M,PL,L,P,0.6,bva,pos,bund1,34gsxm,0,,,2.7436185833333333
Z1,evokedZ,word_set,noun_M,PR,R,P,0.6,bva,pos,bund1,34gsxm,0,,,6.5913790416666656
Z1,evokedZ,word_set,noun_M,FL,L,F,0.6,bva,pos,bund1,35mwxm,0,,,2.112228791666667
Z1,evokedZ,word_set,noun_M,FR,R,F,0.6,bva,pos,bund1,35mwxm,0,,,2.7395213750000003
Z1,evokedZ,word_set,noun_M,CL,L,C,0.6,bva,pos,bund1,35mwxm,0,,,4.726526125
Z1,evokedZ,word_set,noun_M,CR,R,C,0.6,bva,pos,bund1,35mwxm,0,,,4.02178325
Z1,evokedZ,word_set,noun_M,PL,L,P,0.6,bva,pos,bund1,35mwxm,0,,,5.6080500833333335
Z1,evokedZ,word_set,noun_M,PR,R,P,0.6,bva,pos,bund1,35mwxm,0,,,4.5053655
Z1,evokedZ,word_set,noun_M,FL,L,F,0.6,bva,pos,bund1,36rwxm,0,,,0.658817875
Z1,evokedZ,word_set,noun_M,FR,R,F,0.6,bva,pos,bund1,36rwxm,0,,,2.972502875
Z1,evokedZ,word_set,noun_M,CL,L,C,0.6,bva,pos,bund1,36rwxm,0,,,3.1253436666666663
Z1,evokedZ,word_set,noun_M,CR,R,C,0.6,bva,pos,bund1,36rwxm,0,,,4.682533791666667
Z1,evokedZ,word_set,noun_M,PL,L,P,0.6,bva,pos,bund1,36rwxm,0,,,3.790572125
Z1,evokedZ,word_set,noun_M,PR,R,P,0.6,bva,pos,bund1,36rwxm,0,,,6.476062916666668
Z1,evokedZ,word_set,noun_M,FL,L,F,0.6,bva,pos,bund1,38slxm,0,,,0.6424858333333333
Z1,evokedZ,word_set,noun_M,FR,R,F,0.6,bva,pos,bund1,38slxm,0,,,2.701235875
Z1,evokedZ,word_set,noun_M,CL,L,C,0.6,bva,pos,bund1,38slxm,0,,,2.029269333333333
Z1,evokedZ,word_set,noun_M,CR,R,C,0.6,bva,pos,bund1,38slxm,0,,,4.861509
Z1,evokedZ,word_set,noun_M,PL,L,P,0.6,bva,pos,bund1,38slxm,0,,,2.2689302916666665
Z1,evokedZ,word_set,noun_M,PR,R,P,0.6,bva,pos,bund1,38slxm,0,,,7.537591041666666
Z1,evokedZ,word_set,noun_M,FL,L,F,0.6,bva,pos,bund1,39mrxm,0,,,0.5855602083333333
Z1,evokedZ,word_set,noun_M,FR,R,F,0.6,bva,pos,bund1,39mrxm,0,,,-0.04415608333333332
Z1,evokedZ,word_set,noun_M,CL,L,C,0.6,bva,pos,bund1,39mrxm,0,,,1.038171
Z1,evokedZ,word_set,noun_M,CR,R,C,0.6,bva,pos,bund1,39mrxm,0,,,0.2969516666666667
Z1,evokedZ,word_set,noun_M,PL,L,P,0.6,bva,pos,bund1,39mrxm,0,,,3.785343166666667
Z1,evokedZ,word_set,noun_M,PR,R,P,0.6,bva,pos,bund1,39mrxm,0,,,2.8711237916666668
Z1,evokedZ,word_set,noun_M,FL,L,F,0.6,bva,pos,bund1,40asxm,0,,,-0.5656220000000001
Z1,evokedZ,word_set,noun_M,FR,R,F,0.6,bva,pos,bund1,40asxm,0,,,0.8116433750000001
Z1,evokedZ,word_set,noun_M,CL,L,C,0.6,bva,pos,bund1,40asxm,0,,,1.850009625
Z1,evokedZ,word_set,noun_M,CR,R,C,0.6,bva,pos,bund1,40asxm,0,,,1.88937775
Z1,evokedZ,word_set,noun_M,PL,L,P,0.6,bva,pos,bund1,40asxm,0,,,3.8082870833333335
Z1,evokedZ,word_set,noun_M,PR,R,P,0.6,bva,pos,bund1,40asxm,0,,,3.242809
Z1,evokedZ,word_set,noun_M,FL,L,F,0.6,bva,pos,bund1,41roxm,0,,,2.2820589166666667
Z1,evokedZ,word_set,noun_M,FR,R,F,0.6,bva,pos,bund1,41roxm,0,,,1.3394571666666666
Z1,evokedZ,word_set,noun_M,CL,L,C,0.6,bva,pos,bund1,41roxm,0,,,3.8725050000000003
Z1,evokedZ,word_set,noun_M,CR,R,C,0.6,bva,pos,bund1,41roxm,0,,,3.61078575
Z1,evokedZ,word_set,noun_M,PL,L,P,0.6,bva,pos,bund1,41roxm,0,,,2.8090055
Z1,evokedZ,word_set,noun_M,PR,R,P,0.6,bva,pos,bund1,41roxm,0,,,5.598356791666667
Z1,evokedZ,word_set,noun_M,FL,L,F,0.6,bva,pos,bund1,42aszm,0,,,1.3683873333333334
Z1,evokedZ,word_set,noun_M,FR,R,F,0.6,bva,pos,bund1,42aszm,0,,,1.7707902083333331
Z1,evokedZ,word_set,noun_M,CL,L,C,0.6,bva,pos,bund1,42aszm,0,,,3.012569958333333
Z1,evokedZ,word_set,noun_M,CR,R,C,0.6,bva,pos,bund1,42aszm,0,,,3.242703083333333
Z1,evokedZ,word_set,noun_M,PL,L,P,0.6,bva,pos,bund1,42aszm,0,,,2.9327294583333336
Z1,evokedZ,word_set,noun_M,PR,R,P,0.6,bva,pos,bund1,42aszm,0,,,3.1777290416666664
Z1,evokedZ,word_set,noun_X,FL,L,F,0.1,bva,pos,bund1,03mjkf,0,,,2.7034625
Z1,evokedZ,word_set,noun_X,FR,R,F,0.1,bva,pos,bund1,03mjkf,0,,,4.250240333333333
Z1,evokedZ,word_set,noun_X,CL,L,C,0.1,bva,pos,bund1,03mjkf,0,,,1.0701642916666667
Z1,evokedZ,word_set,noun_X,CR,R,C,0.1,bva,pos,bund1,03mjkf,0,,,3.5667113333333336
Z1,evokedZ,word_set,noun_X,PL,L,P,0.1,bva,pos,bund1,03mjkf,0,,,2.166168416666667
Z1,evokedZ,word_set,noun_X,PR,R,P,0.1,bva,pos,bund1,03mjkf,0,,,3.021126375
Z1,evokedZ,word_set,noun_X,FL,L,F,0.1,bva,pos,bund1,04mkkm,0,,,1.164682625
Z1,evokedZ,word_set,noun_X,FR,R,F,0.1,bva,pos,bund1,04mkkm,0,,,0.6003085833333334
Z1,evokedZ,word_set,noun_X,CL,L,C,0.1,bva,pos,bund1,04mkkm,0,,,2.032357541666667
Z1,evokedZ,word_set,noun_X,CR,R,C,0.1,bva,pos,bund1,04mkkm,0,,,1.3090280416666669
Z1,evokedZ,word_set,noun_X,PL,L,P,0.1,bva,pos,bund1,04mkkm,0,,,5.500970708333332
Z1,evokedZ,word_set,noun_X,PR,R,P,0.1,bva,pos,bund1,04mkkm,0,,,4.223332958333335
Z1,evokedZ,word_set,noun_X,FL,L,F,0.1,bva,pos,bund1,05jwxf,0,,,2.0983077916666666
Z1,evokedZ,word_set,noun_X,FR,R,F,0.1,bva,pos,bund1,05jwxf,0,,,2.0310948750000004
Z1,evokedZ,word_set,noun_X,CL,L,C,0.1,bva,pos,bund1,05jwxf,0,,,2.2344418333333342
Z1,evokedZ,word_set,noun_X,CR,R,C,0.1,bva,pos,bund1,05jwxf,0,,,2.9192144583333337
Z1,evokedZ,word_set,noun_X,PL,L,P,0.1,bva,pos,bund1,05jwxf,0,,,2.8757934166666668
Z1,evokedZ,word_set,noun_X,PR,R,P,0.1,bva,pos,bund1,05jwxf,0,,,4.986965083333333
Z1,evokedZ,word_set,noun_X,FL,L,F,0.1,bva,pos,bund1,06pppm,0,,,3.069480458333333
Z1,evokedZ,word_set,noun_X,FR,R,F,0.1,bva,pos,bund1,06pppm,0,,,2.44759325
Z1,evokedZ,word_set,noun_X,CL,L,C,0.1,bva,pos,bund1,06pppm,0,,,4.3807815
Z1,evokedZ,word_set,noun_X,CR,R,C,0.1,bva,pos,bund1,06pppm,0,,,3.5007396666666666
Z1,evokedZ,word_set,noun_X,PL,L,P,0.1,bva,pos,bund1,06pppm,0,,,5.375926
Z1,evokedZ,word_set,noun_X,PR,R,P,0.1,bva,pos,bund1,06pppm,0,,,7.178181708333334
Z1,evokedZ,word_set,noun_X,FL,L,F,0.1,bva,pos,bund1,07zrxf,0,,,0.2741935
Z1,evokedZ,word_set,noun_X,FR,R,F,0.1,bva,pos,bund1,07zrxf,0,,,0.3032115416666667
Z1,evokedZ,word_set,noun_X,CL,L,C,0.1,bva,pos,bund1,07zrxf,0,,,1.437792625
Z1,evokedZ,word_set,noun_X,CR,R,C,0.1,bva,pos,bund1,07zrxf,0,,,2.427719375
Z1,evokedZ,word_set,noun_X,PL,L,P,0.1,bva,pos,bund1,07zrxf,0,,,4.449667416666666
Z1,evokedZ,word_set,noun_X,PR,R,P,0.1,bva,pos,bund1,07zrxf,0,,,5.213940625
Z1,evokedZ,word_set,noun_X,FL,L,F,0.1,bva,pos,bund1,08pnxm,0,,,1.2848572083333334
Z1,evokedZ,word_set,noun_X,FR,R,F,0.1,bva,pos,bund1,08pnxm,0,,,0.8520777916666668
Z1,evokedZ,word_set,noun_X,CL,L,C,0.1,bva,pos,bund1,08pnxm,0,,,1.773931375
Z1,evokedZ,word_set,noun_X,CR,R,C,0.1,bva,pos,bund1,08pnxm,0,,,0.9196935833333334
Z1,evokedZ,word_set,noun_X,PL,L,P,0.1,bva,pos,bund1,08pnxm,0,,,7.937096583333332
Z1,evokedZ,word_set,noun_X,PR,R,P,0.1,bva,pos,bund1,08pnxm,0,,,5.803527291666668
Z1,evokedZ,word_set,noun_X,FL,L,F,0.1,bva,pos,bund1,10mczf,0,,,2.2403633333333333
Z1,evokedZ,word_set,noun_X,FR,R,F,0.1,bva,pos,bund1,10mczf,0,,,2.539556375
Z1,evokedZ,word_set,noun_X,CL,L,C,0.1,bva,pos,bund1,10mczf,0,,,1.9012194583333333
Z1,evokedZ,word_set,noun_X,CR,R,C,0.1,bva,pos,bund1,10mczf,0,,,2.7267318750000005
Z1,evokedZ,word_set,noun_X,PL,L,P,0.1,bva,pos,bund1,10mczf,0,,,7.6003027083333325
Z1,evokedZ,word_set,noun_X,PR,R,P,0.1,bva,pos,bund1,10mczf,0,,,9.019867333333332
Z1,evokedZ,word_set,noun_X,FL,L,F,0.1,bva,pos,bund1,11kbxm,0,,,0.5894716249999999
Z1,evokedZ,word_set,noun_X,FR,R,F,0.1,bva,pos,bund1,11kbxm,0,,,0.3558040833333335
Z1,evokedZ,word_set,noun_X,CL,L,C,0.1,bva,pos,bund1,11kbxm,0,,,2.2334646250000003
Z1,evokedZ,word_set,noun_X,CR,R,C,0.1,bva,pos,bund1,11kbxm,0,,,3.349363958333333
Z1,evokedZ,word_set,noun_X,PL,L,P,0.1,bva,pos,bund1,11kbxm,0,,,8.814966125
Z1,evokedZ,word_set,noun_X,PR,R,P,0.1,bva,pos,bund1,11kbxm,0,,,11.241679958333336
Z1,evokedZ,word_set,noun_X,FL,L,F,0.1,bva,pos,bund1,12jnxf,0,,,-0.8367367083333334
Z1,evokedZ,word_set,noun_X,FR,R,F,0.1,bva,pos,bund1,12jnxf,0,,,0.39691875
Z1,evokedZ,word_set,noun_X,CL,L,C,0.1,bva,pos,bund1,12jnxf,0,,,0.5079530416666665
Z1,evokedZ,word_set,noun_X,CR,R,C,0.1,bva,pos,bund1,12jnxf,0,,,2.5705987083333337
Z1,evokedZ,word_set,noun_X,PL,L,P,0.1,bva,pos,bund1,12jnxf,0,,,4.782798166666667
Z1,evokedZ,word_set,noun_X,PR,R,P,0.1,bva,pos,bund1,12jnxf,0,,,3.222901041666667
Z1,evokedZ,word_set,noun_X,FL,L,F,0.1,bva,pos,bund1,13jsxm,0,,,0.5693504166666666
Z1,evokedZ,word_set,noun_X,FR,R,F,0.1,bva,pos,bund1,13jsxm,0,,,0.9407912916666666
Z1,evokedZ,word_set,noun_X,CL,L,C,0.1,bva,pos,bund1,13jsxm,0,,,2.08336225
Z1,evokedZ,word_set,noun_X,CR,R,C,0.1,bva,pos,bund1,13jsxm,0,,,3.620275833333334
Z1,evokedZ,word_set,noun_X,PL,L,P,0.1,bva,pos,bund1,13jsxm,0,,,5.721423625
Z1,evokedZ,word_set,noun_X,PR,R,P,0.1,bva,pos,bund1,13jsxm,0,,,9.437133666666666
Z1,evokedZ,word_set,noun_X,FL,L,F,0.1,bva,pos,bund1,14ktxf,0,,,3.298736625
Z1,evokedZ,word_set,noun_X,FR,R,F,0.1,bva,pos,bund1,14ktxf,0,,,1.4493234583333334
Z1,evokedZ,word_set,noun_X,CL,L,C,0.1,bva,pos,bund1,14ktxf,0,,,1.08421225
Z1,evokedZ,word_set,noun_X,CR,R,C,0.1,bva,pos,bund1,14ktxf,0,,,1.294996125
Z1,evokedZ,word_set,noun_X,PL,L,P,0.1,bva,pos,bund1,14ktxf,0,,,5.801873666666666
Z1,evokedZ,word_set,noun_X,PR,R,P,0.1,bva,pos,bund1,14ktxf,0,,,5.981410833333333
Z1,evokedZ,word_set,noun_X,FL,L,F,0.1,bva,pos,bund1,16olxm,0,,,0.8543608333333331
Z1,evokedZ,word_set,noun_X,FR,R,F,0.1,bva,pos,bund1,16olxm,0,,,-0.16299441666666667
Z1,evokedZ,word_set,noun_X,CL,L,C,0.1,bva,pos,bund1,16olxm,0,,,2.0977404166666664
Z1,evokedZ,word_set,noun_X,CR,R,C,0.1,bva,pos,bund1,16olxm,0,,,1.7220904166666668
Z1,evokedZ,word_set,noun_X,PL,L,P,0.1,bva,pos,bund1,16olxm,0,,,8.045414958333334
Z1,evokedZ,word_set,noun_X,PR,R,P,0.1,bva,pos,bund1,16olxm,0,,,9.242138791666667
Z1,evokedZ,word_set,noun_X,FL,L,F,0.1,bva,pos,bund1,18skxm,0,,,-0.4033644166666667
Z1,evokedZ,word_set,noun_X,FR,R,F,0.1,bva,pos,bund1,18skxm,0,,,-0.15954633333333335
Z1,evokedZ,word_set,noun_X,CL,L,C,0.1,bva,pos,bund1,18skxm,0,,,-0.041887624999999984
Z1,evokedZ,word_set,noun_X,CR,R,C,0.1,bva,pos,bund1,18skxm,0,,,1.4233342083333334
Z1,evokedZ,word_set,noun_X,PL,L,P,0.1,bva,pos,bund1,18skxm,0,,,6.349915958333334
Z1,evokedZ,word_set,noun_X,PR,R,P,0.1,bva,pos,bund1,18skxm,0,,,10.392538833333337
Z1,evokedZ,word_set,noun_X,FL,L,F,0.1,bva,pos,bund1,19jgxf,0,,,1.2044204166666663
Z1,evokedZ,word_set,noun_X,FR,R,F,0.1,bva,pos,bund1,19jgxf,0,,,0.9343454583333336
Z1,evokedZ,word_set,noun_X,CL,L,C,0.1,bva,pos,bund1,19jgxf,0,,,1.4070304583333335
Z1,evokedZ,word_set,noun_X,CR,R,C,0.1,bva,pos,bund1,19jgxf,0,,,1.172090625
Z1,evokedZ,word_set,noun_X,PL,L,P,0.1,bva,pos,bund1,19jgxf,0,,,2.308425208333333
Z1,evokedZ,word_set,noun_X,PR,R,P,0.1,bva,pos,bund1,19jgxf,0,,,2.104645875
Z1,evokedZ,word_set,noun_X,FL,L,F,0.1,bva,pos,bund1,20jpxf,0,,,2.726920208333334
Z1,evokedZ,word_set,noun_X,FR,R,F,0.1,bva,pos,bund1,20jpxf,0,,,1.6343107083333333
Z1,evokedZ,word_set,noun_X,CL,L,C,0.1,bva,pos,bund1,20jpxf,0,,,3.857597208333333
Z1,evokedZ,word_set,noun_X,CR,R,C,0.1,bva,pos,bund1,20jpxf,0,,,3.4658224166666667
Z1,evokedZ,word_set,noun_X,PL,L,P,0.1,bva,pos,bund1,20jpxf,0,,,4.884980666666666
Z1,evokedZ,word_set,noun_X,PR,R,P,0.1,bva,pos,bund1,20jpxf,0,,,7.709640583333332
Z1,evokedZ,word_set,noun_X,FL,L,F,0.1,bva,pos,bund1,21koxf,0,,,2.912224333333333
Z1,evokedZ,word_set,noun_X,FR,R,F,0.1,bva,pos,bund1,21koxf,0,,,1.8492767916666668
Z1,evokedZ,word_set,noun_X,CL,L,C,0.1,bva,pos,bund1,21koxf,0,,,3.5088383333333333
Z1,evokedZ,word_set,noun_X,CR,R,C,0.1,bva,pos,bund1,21koxf,0,,,2.216717833333333
Z1,evokedZ,word_set,noun_X,PL,L,P,0.1,bva,pos,bund1,21koxf,0,,,8.167530916666667
Z1,evokedZ,word_set,noun_X,PR,R,P,0.1,bva,pos,bund1,21koxf,0,,,6.627555916666666
Z1,evokedZ,word_set,noun_X,FL,L,F,0.1,bva,pos,bund1,22foxm,0,,,5.020665875
Z1,evokedZ,word_set,noun_X,FR,R,F,0.1,bva,pos,bund1,22foxm,0,,,4.444880208333333
Z1,evokedZ,word_set,noun_X,CL,L,C,0.1,bva,pos,bund1,22foxm,0,,,3.309498
Z1,evokedZ,word_set,noun_X,CR,R,C,0.1,bva,pos,bund1,22foxm,0,,,3.393310375
Z1,evokedZ,word_set,noun_X,PL,L,P,0.1,bva,pos,bund1,22foxm,0,,,2.8838017916666665
Z1,evokedZ,word_set,noun_X,PR,R,P,0.1,bva,pos,bund1,22foxm,0,,,4.354663166666668
Z1,evokedZ,word_set,noun_X,FL,L,F,0.1,bva,pos,bund1,23zdxf,0,,,2.4084917916666666
Z1,evokedZ,word_set,noun_X,FR,R,F,0.1,bva,pos,bund1,23zdxf,0,,,2.576102375
Z1,evokedZ,word_set,noun_X,CL,L,C,0.1,bva,pos,bund1,23zdxf,0,,,4.454594041666667
Z1,evokedZ,word_set,noun_X,CR,R,C,0.1,bva,pos,bund1,23zdxf,0,,,4.99608225
Z1,evokedZ,word_set,noun_X,PL,L,P,0.1,bva,pos,bund1,23zdxf,0,,,6.465471375000001
Z1,evokedZ,word_set,noun_X,PR,R,P,0.1,bva,pos,bund1,23zdxf,0,,,6.481554083333332
Z1,evokedZ,word_set,noun_X,FL,L,F,0.1,bva,pos,bund1,25abxf,0,,,0.4974514166666666
Z1,evokedZ,word_set,noun_X,FR,R,F,0.1,bva,pos,bund1,25abxf,0,,,0.4059674166666667
Z1,evokedZ,word_set,noun_X,CL,L,C,0.1,bva,pos,bund1,25abxf,0,,,1.2773952083333333
Z1,evokedZ,word_set,noun_X,CR,R,C,0.1,bva,pos,bund1,25abxf,0,,,2.0070442916666664
Z1,evokedZ,word_set,noun_X,PL,L,P,0.1,bva,pos,bund1,25abxf,0,,,5.220926041666668
Z1,evokedZ,word_set,noun_X,PR,R,P,0.1,bva,pos,bund1,25abxf,0,,,8.292923958333335
Z1,evokedZ,word_set,noun_X,FL,L,F,0.1,bva,pos,bund1,27mwxf,0,,,1.4225300416666666
Z1,evokedZ,word_set,noun_X,FR,R,F,0.1,bva,pos,bund1,27mwxf,0,,,-0.068022625
Z1,evokedZ,word_set,noun_X,CL,L,C,0.1,bva,pos,bund1,27mwxf,0,,,3.0155998333333334
Z1,evokedZ,word_set,noun_X,CR,R,C,0.1,bva,pos,bund1,27mwxf,0,,,0.9713165000000001
Z1,evokedZ,word_set,noun_X,PL,L,P,0.1,bva,pos,bund1,27mwxf,0,,,13.3229415
Z1,evokedZ,word_set,noun_X,PR,R,P,0.1,bva,pos,bund1,27mwxf,0,,,11.564814666666665
Z1,evokedZ,word_set,noun_X,FL,L,F,0.1,bva,pos,bund1,28pmsf,0,,,0.8786936666666666
Z1,evokedZ,word_set,noun_X,FR,R,F,0.1,bva,pos,bund1,28pmsf,0,,,1.0580757500000002
Z1,evokedZ,word_set,noun_X,CL,L,C,0.1,bva,pos,bund1,28pmsf,0,,,2.275355375
Z1,evokedZ,word_set,noun_X,CR,R,C,0.1,bva,pos,bund1,28pmsf,0,,,3.388345
Z1,evokedZ,word_set,noun_X,PL,L,P,0.1,bva,pos,bund1,28pmsf,0,,,5.792974583333333
Z1,evokedZ,word_set,noun_X,PR,R,P,0.1,bva,pos,bund1,28pmsf,0,,,9.237443666666666
Z1,evokedZ,word_set,noun_X,FL,L,F,0.1,bva,pos,bund1,29jjxf,0,,,0.9251542916666664
Z1,evokedZ,word_set,noun_X,FR,R,F,0.1,bva,pos,bund1,29jjxf,0,,,1.303512375
Z1,evokedZ,word_set,noun_X,CL,L,C,0.1,bva,pos,bund1,29jjxf,0,,,2.019562666666667
Z1,evokedZ,word_set,noun_X,CR,R,C,0.1,bva,pos,bund1,29jjxf,0,,,2.736526458333333
Z1,evokedZ,word_set,noun_X,PL,L,P,0.1,bva,pos,bund1,29jjxf,0,,,7.629982958333334
Z1,evokedZ,word_set,noun_X,PR,R,P,0.1,bva,pos,bund1,29jjxf,0,,,8.58500475
Z1,evokedZ,word_set,noun_X,FL,L,F,0.1,bva,pos,bund1,30mszf,0,,,2.333684666666666
Z1,evokedZ,word_set,noun_X,FR,R,F,0.1,bva,pos,bund1,30mszf,0,,,1.6721243333333335
Z1,evokedZ,word_set,noun_X,CL,L,C,0.1,bva,pos,bund1,30mszf,0,,,2.0944139166666664
Z1,evokedZ,word_set,noun_X,CR,R,C,0.1,bva,pos,bund1,30mszf,0,,,1.3532269583333332
Z1,evokedZ,word_set,noun_X,PL,L,P,0.1,bva,pos,bund1,30mszf,0,,,3.5944998750000012
Z1,evokedZ,word_set,noun_X,PR,R,P,0.1,bva,pos,bund1,30mszf,0,,,1.6651600416666663
Z1,evokedZ,word_set,noun_X,FL,L,F,0.1,bva,pos,bund1,32mjxf,0,,,2.8937062916666663
Z1,evokedZ,word_set,noun_X,FR,R,F,0.1,bva,pos,bund1,32mjxf,0,,,1.4036521249999998
Z1,evokedZ,word_set,noun_X,CL,L,C,0.1,bva,pos,bund1,32mjxf,0,,,4.405418666666667
Z1,evokedZ,word_set,noun_X,CR,R,C,0.1,bva,pos,bund1,32mjxf,0,,,2.8038290416666665
Z1,evokedZ,word_set,noun_X,PL,L,P,0.1,bva,pos,bund1,32mjxf,0,,,3.8052252083333333
Z1,evokedZ,word_set,noun_X,PR,R,P,0.1,bva,pos,bund1,32mjxf,0,,,4.387928250000001
Z1,evokedZ,word_set,noun_X,FL,L,F,0.1,bva,pos,bund1,34gsxm,0,,,0.95298825
Z1,evokedZ,word_set,noun_X,FR,R,F,0.1,bva,pos,bund1,34gsxm,0,,,1.183181541666667
Z1,evokedZ,word_set,noun_X,CL,L,C,0.1,bva,pos,bund1,34gsxm,0,,,2.6383269166666667
Z1,evokedZ,word_set,noun_X,CR,R,C,0.1,bva,pos,bund1,34gsxm,0,,,3.785741250000001
Z1,evokedZ,word_set,noun_X,PL,L,P,0.1,bva,pos,bund1,34gsxm,0,,,4.683395916666667
Z1,evokedZ,word_set,noun_X,PR,R,P,0.1,bva,pos,bund1,34gsxm,0,,,8.453649041666667
Z1,evokedZ,word_set,noun_X,FL,L,F,0.1,bva,pos,bund1,35mwxm,0,,,1.4366977083333332
Z1,evokedZ,word_set,noun_X,FR,R,F,0.1,bva,pos,bund1,35mwxm,0,,,1.0687421666666668
Z1,evokedZ,word_set,noun_X,CL,L,C,0.1,bva,pos,bund1,35mwxm,0,,,3.06355625
Z1,evokedZ,word_set,noun_X,CR,R,C,0.1,bva,pos,bund1,35mwxm,0,,,1.7467995833333332
Z1,evokedZ,word_set,noun_X,PL,L,P,0.1,bva,pos,bund1,35mwxm,0,,,3.939208041666667
Z1,evokedZ,word_set,noun_X,PR,R,P,0.1,bva,pos,bund1,35mwxm,0,,,2.774366375
Z1,evokedZ,word_set,noun_X,FL,L,F,0.1,bva,pos,bund1,36rwxm,0,,,1.6018622916666665
Z1,evokedZ,word_set,noun_X,FR,R,F,0.1,bva,pos,bund1,36rwxm,0,,,1.4427408333333336
Z1,evokedZ,word_set,noun_X,CL,L,C,0.1,bva,pos,bund1,36rwxm,0,,,2.5637702916666667
Z1,evokedZ,word_set,noun_X,CR,R,C,0.1,bva,pos,bund1,36rwxm,0,,,2.787322
Z1,evokedZ,word_set,noun_X,PL,L,P,0.1,bva,pos,bund1,36rwxm,0,,,5.114933583333333
Z1,evokedZ,word_set,noun_X,PR,R,P,0.1,bva,pos,bund1,36rwxm,0,,,5.259029625
