set0,evoked0,quest0,cond0,chan1,later0,coron0,tmin0,class0,mode0,type0,subj0,runn0,nave0,latX,valX
Z5,evokedZ,word_set,noun_F,FL,L,F,0.11,bva,pos,bund1,30mszf,1,,,-0.2588835
Z5,evokedZ,word_set,noun_F,FR,R,F,0.11,bva,pos,bund1,30mszf,1,,,-0.5417256666666667
Z5,evokedZ,word_set,noun_F,CL,L,C,0.11,bva,pos,bund1,30mszf,1,,,-0.33123966666666665
Z5,evokedZ,word_set,noun_F,CR,R,C,0.11,bva,pos,bund1,30mszf,1,,,-0.447051
Z5,evokedZ,word_set,noun_F,PL,L,P,0.11,bva,pos,bund1,30mszf,1,,,1.1218373333333334
Z5,evokedZ,word_set,noun_F,PR,R,P,0.11,bva,pos,bund1,30mszf,1,,,-1.9231863333333332
Z5,evokedZ,word_set,noun_F,FL,L,F,0.11,bva,pos,bund1,30mszf,2,,,1.127146
Z5,evokedZ,word_set,noun_F,FR,R,F,0.11,bva,pos,bund1,30mszf,2,,,0.9580343333333332
Z5,evokedZ,word_set,noun_F,CL,L,C,0.11,bva,pos,bund1,30mszf,2,,,1.2937459999999998
Z5,evokedZ,word_set,noun_F,CR,R,C,0.11,bva,pos,bund1,30mszf,2,,,-0.10421616666666662
Z5,evokedZ,word_set,noun_F,PL,L,P,0.11,bva,pos,bund1,30mszf,2,,,0.5729856666666667
Z5,evokedZ,word_set,noun_F,PR,R,P,0.11,bva,pos,bund1,30mszf,2,,,-0.9204165000000001
Z5,evokedZ,word_set,noun_F,FL,L,F,0.11,bva,pos,bund1,30mszf,3,,,-2.538113833333333
Z5,evokedZ,word_set,noun_F,FR,R,F,0.11,bva,pos,bund1,30mszf,3,,,-1.4407715
Z5,evokedZ,word_set,noun_F,CL,L,C,0.11,bva,pos,bund1,30mszf,3,,,-1.4907595
Z5,evokedZ,word_set,noun_F,CR,R,C,0.11,bva,pos,bund1,30mszf,3,,,-0.3619185
Z5,evokedZ,word_set,noun_F,PL,L,P,0.11,bva,pos,bund1,30mszf,3,,,1.5617021666666666
Z5,evokedZ,word_set,noun_F,PR,R,P,0.11,bva,pos,bund1,30mszf,3,,,0.3181808333333333
Z5,evokedZ,word_set,noun_F,FL,L,F,0.11,bva,pos,bund1,30mszf,4,,,0.32938700000000004
Z5,evokedZ,word_set,noun_F,FR,R,F,0.11,bva,pos,bund1,30mszf,4,,,0.3736146666666667
Z5,evokedZ,word_set,noun_F,CL,L,C,0.11,bva,pos,bund1,30mszf,4,,,0.1250941666666667
Z5,evokedZ,word_set,noun_F,CR,R,C,0.11,bva,pos,bund1,30mszf,4,,,0.4789575000000001
Z5,evokedZ,word_set,noun_F,PL,L,P,0.11,bva,pos,bund1,30mszf,4,,,1.006123833333333
Z5,evokedZ,word_set,noun_F,PR,R,P,0.11,bva,pos,bund1,30mszf,4,,,-0.9212445
Z5,evokedZ,word_set,noun_F,FL,L,F,0.11,bva,pos,bund1,32mjxf,1,,,-2.5684595
Z5,evokedZ,word_set,noun_F,FR,R,F,0.11,bva,pos,bund1,32mjxf,1,,,-3.714294833333333
Z5,evokedZ,word_set,noun_F,CL,L,C,0.11,bva,pos,bund1,32mjxf,1,,,-0.9314395
Z5,evokedZ,word_set,noun_F,CR,R,C,0.11,bva,pos,bund1,32mjxf,1,,,-3.1154398333333333
Z5,evokedZ,word_set,noun_F,PL,L,P,0.11,bva,pos,bund1,32mjxf,1,,,4.511840833333333
Z5,evokedZ,word_set,noun_F,PR,R,P,0.11,bva,pos,bund1,32mjxf,1,,,3.0889581666666666
Z5,evokedZ,word_set,noun_F,FL,L,F,0.11,bva,pos,bund1,32mjxf,2,,,-4.411059166666667
Z5,evokedZ,word_set,noun_F,FR,R,F,0.11,bva,pos,bund1,32mjxf,2,,,-4.21033
Z5,evokedZ,word_set,noun_F,CL,L,C,0.11,bva,pos,bund1,32mjxf,2,,,-3.877185666666668
Z5,evokedZ,word_set,noun_F,CR,R,C,0.11,bva,pos,bund1,32mjxf,2,,,-3.6372606666666663
Z5,evokedZ,word_set,noun_F,PL,L,P,0.11,bva,pos,bund1,32mjxf,2,,,-0.21366
Z5,evokedZ,word_set,noun_F,PR,R,P,0.11,bva,pos,bund1,32mjxf,2,,,-0.1272298333333333
Z5,evokedZ,word_set,noun_F,FL,L,F,0.11,bva,pos,bund1,32mjxf,3,,,-3.9970003333333337
Z5,evokedZ,word_set,noun_F,FR,R,F,0.11,bva,pos,bund1,32mjxf,3,,,-3.5362373333333337
Z5,evokedZ,word_set,noun_F,CL,L,C,0.11,bva,pos,bund1,32mjxf,3,,,-2.3812648333333333
Z5,evokedZ,word_set,noun_F,CR,R,C,0.11,bva,pos,bund1,32mjxf,3,,,-3.3518194999999995
Z5,evokedZ,word_set,noun_F,PL,L,P,0.11,bva,pos,bund1,32mjxf,3,,,-1.5036775
Z5,evokedZ,word_set,noun_F,PR,R,P,0.11,bva,pos,bund1,32mjxf,3,,,-0.6088183333333334
Z5,evokedZ,word_set,noun_F,FL,L,F,0.11,bva,pos,bund1,32mjxf,4,,,-1.0644868333333333
Z5,evokedZ,word_set,noun_F,FR,R,F,0.11,bva,pos,bund1,32mjxf,4,,,-2.0634885
Z5,evokedZ,word_set,noun_F,CL,L,C,0.11,bva,pos,bund1,32mjxf,4,,,-2.2351655
Z5,evokedZ,word_set,noun_F,CR,R,C,0.11,bva,pos,bund1,32mjxf,4,,,-1.4729461666666666
Z5,evokedZ,word_set,noun_F,PL,L,P,0.11,bva,pos,bund1,32mjxf,4,,,-0.6317548333333334
Z5,evokedZ,word_set,noun_F,PR,R,P,0.11,bva,pos,bund1,32mjxf,4,,,2.579017
Z5,evokedZ,word_set,noun_F,FL,L,F,0.11,bva,pos,bund1,34gsxm,1,,,-2.390585
Z5,evokedZ,word_set,noun_F,FR,R,F,0.11,bva,pos,bund1,34gsxm,1,,,-1.7689211666666669
Z5,evokedZ,word_set,noun_F,CL,L,C,0.11,bva,pos,bund1,34gsxm,1,,,-1.2195505000000002
Z5,evokedZ,word_set,noun_F,CR,R,C,0.11,bva,pos,bund1,34gsxm,1,,,0.5947146666666666
Z5,evokedZ,word_set,noun_F,PL,L,P,0.11,bva,pos,bund1,34gsxm,1,,,1.4902095000000004
Z5,evokedZ,word_set,noun_F,PR,R,P,0.11,bva,pos,bund1,34gsxm,1,,,0.8234318333333334
Z5,evokedZ,word_set,noun_F,FL,L,F,0.11,bva,pos,bund1,34gsxm,2,,,-1.9985123333333328
Z5,evokedZ,word_set,noun_F,FR,R,F,0.11,bva,pos,bund1,34gsxm,2,,,-2.2454128333333334
Z5,evokedZ,word_set,noun_F,CL,L,C,0.11,bva,pos,bund1,34gsxm,2,,,-0.5016750000000001
Z5,evokedZ,word_set,noun_F,CR,R,C,0.11,bva,pos,bund1,34gsxm,2,,,-0.9120658333333332
Z5,evokedZ,word_set,noun_F,PL,L,P,0.11,bva,pos,bund1,34gsxm,2,,,1.3612229999999998
Z5,evokedZ,word_set,noun_F,PR,R,P,0.11,bva,pos,bund1,34gsxm,2,,,2.0229871666666663
Z5,evokedZ,word_set,noun_F,FL,L,F,0.11,bva,pos,bund1,34gsxm,3,,,-1.3234945
Z5,evokedZ,word_set,noun_F,FR,R,F,0.11,bva,pos,bund1,34gsxm,3,,,0.08723850000000001
Z5,evokedZ,word_set,noun_F,CL,L,C,0.11,bva,pos,bund1,34gsxm,3,,,0.8785546666666666
Z5,evokedZ,word_set,noun_F,CR,R,C,0.11,bva,pos,bund1,34gsxm,3,,,1.6303701666666666
Z5,evokedZ,word_set,noun_F,PL,L,P,0.11,bva,pos,bund1,34gsxm,3,,,0.037685166666666665
Z5,evokedZ,word_set,noun_F,PR,R,P,0.11,bva,pos,bund1,34gsxm,3,,,-0.190499
Z5,evokedZ,word_set,noun_F,FL,L,F,0.11,bva,pos,bund1,34gsxm,4,,,-1.0593878333333333
Z5,evokedZ,word_set,noun_F,FR,R,F,0.11,bva,pos,bund1,34gsxm,4,,,-0.9278286666666667
Z5,evokedZ,word_set,noun_F,CL,L,C,0.11,bva,pos,bund1,34gsxm,4,,,-1.3875971666666669
Z5,evokedZ,word_set,noun_F,CR,R,C,0.11,bva,pos,bund1,34gsxm,4,,,-0.8026958333333334
Z5,evokedZ,word_set,noun_F,PL,L,P,0.11,bva,pos,bund1,34gsxm,4,,,-1.2549985
Z5,evokedZ,word_set,noun_F,PR,R,P,0.11,bva,pos,bund1,34gsxm,4,,,0.4200061666666666
Z5,evokedZ,word_set,noun_F,FL,L,F,0.11,bva,pos,bund1,35mwxm,1,,,-0.6965183333333335
Z5,evokedZ,word_set,noun_F,FR,R,F,0.11,bva,pos,bund1,35mwxm,1,,,-2.833318
Z5,evokedZ,word_set,noun_F,CL,L,C,0.11,bva,pos,bund1,35mwxm,1,,,0.34011316666666663
Z5,evokedZ,word_set,noun_F,CR,R,C,0.11,bva,pos,bund1,35mwxm,1,,,-2.418359
Z5,evokedZ,word_set,noun_F,PL,L,P,0.11,bva,pos,bund1,35mwxm,1,,,1.5631719999999998
Z5,evokedZ,word_set,noun_F,PR,R,P,0.11,bva,pos,bund1,35mwxm,1,,,0.582466
Z5,evokedZ,word_set,noun_F,FL,L,F,0.11,bva,pos,bund1,35mwxm,2,,,-0.17650583333333336
Z5,evokedZ,word_set,noun_F,FR,R,F,0.11,bva,pos,bund1,35mwxm,2,,,0.7019243333333334
Z5,evokedZ,word_set,noun_F,CL,L,C,0.11,bva,pos,bund1,35mwxm,2,,,-0.11182566666666667
Z5,evokedZ,word_set,noun_F,CR,R,C,0.11,bva,pos,bund1,35mwxm,2,,,0.1461025
Z5,evokedZ,word_set,noun_F,PL,L,P,0.11,bva,pos,bund1,35mwxm,2,,,0.8942251666666666
Z5,evokedZ,word_set,noun_F,PR,R,P,0.11,bva,pos,bund1,35mwxm,2,,,1.4671411666666667
Z5,evokedZ,word_set,noun_F,FL,L,F,0.11,bva,pos,bund1,35mwxm,3,,,-3.6185218333333333
Z5,evokedZ,word_set,noun_F,FR,R,F,0.11,bva,pos,bund1,35mwxm,3,,,-2.423293166666667
Z5,evokedZ,word_set,noun_F,CL,L,C,0.11,bva,pos,bund1,35mwxm,3,,,-3.6862714999999997
Z5,evokedZ,word_set,noun_F,CR,R,C,0.11,bva,pos,bund1,35mwxm,3,,,-3.155876
Z5,evokedZ,word_set,noun_F,PL,L,P,0.11,bva,pos,bund1,35mwxm,3,,,-1.1258641666666669
Z5,evokedZ,word_set,noun_F,PR,R,P,0.11,bva,pos,bund1,35mwxm,3,,,-1.5657611666666666
Z5,evokedZ,word_set,noun_F,FL,L,F,0.11,bva,pos,bund1,35mwxm,4,,,-0.31945816666666665
Z5,evokedZ,word_set,noun_F,FR,R,F,0.11,bva,pos,bund1,35mwxm,4,,,-1.0120868333333333
Z5,evokedZ,word_set,noun_F,CL,L,C,0.11,bva,pos,bund1,35mwxm,4,,,0.15339133333333338
Z5,evokedZ,word_set,noun_F,CR,R,C,0.11,bva,pos,bund1,35mwxm,4,,,-1.5842041666666669
Z5,evokedZ,word_set,noun_F,PL,L,P,0.11,bva,pos,bund1,35mwxm,4,,,0.08986833333333333
Z5,evokedZ,word_set,noun_F,PR,R,P,0.11,bva,pos,bund1,35mwxm,4,,,-0.3768991666666666
Z5,evokedZ,word_set,noun_F,FL,L,F,0.11,bva,pos,bund1,36rwxm,1,,,-1.5649065000000002
Z5,evokedZ,word_set,noun_F,FR,R,F,0.11,bva,pos,bund1,36rwxm,1,,,-1.6354886666666666
Z5,evokedZ,word_set,noun_F,CL,L,C,0.11,bva,pos,bund1,36rwxm,1,,,-0.01918083333333337
Z5,evokedZ,word_set,noun_F,CR,R,C,0.11,bva,pos,bund1,36rwxm,1,,,0.1909228333333333
Z5,evokedZ,word_set,noun_F,PL,L,P,0.11,bva,pos,bund1,36rwxm,1,,,2.7446363333333337
Z5,evokedZ,word_set,noun_F,PR,R,P,0.11,bva,pos,bund1,36rwxm,1,,,1.8960555
Z5,evokedZ,word_set,noun_F,FL,L,F,0.11,bva,pos,bund1,36rwxm,2,,,-1.098842833333333
Z5,evokedZ,word_set,noun_F,FR,R,F,0.11,bva,pos,bund1,36rwxm,2,,,-0.9566908333333334
Z5,evokedZ,word_set,noun_F,CL,L,C,0.11,bva,pos,bund1,36rwxm,2,,,0.18520766666666666
Z5,evokedZ,word_set,noun_F,CR,R,C,0.11,bva,pos,bund1,36rwxm,2,,,1.0380088333333333
Z5,evokedZ,word_set,noun_F,PL,L,P,0.11,bva,pos,bund1,36rwxm,2,,,3.9621851666666665
Z5,evokedZ,word_set,noun_F,PR,R,P,0.11,bva,pos,bund1,36rwxm,2,,,3.467547833333333
Z5,evokedZ,word_set,noun_F,FL,L,F,0.11,bva,pos,bund1,36rwxm,3,,,-0.2709773333333334
Z5,evokedZ,word_set,noun_F,FR,R,F,0.11,bva,pos,bund1,36rwxm,3,,,-0.7760473333333334
Z5,evokedZ,word_set,noun_F,CL,L,C,0.11,bva,pos,bund1,36rwxm,3,,,1.067428
Z5,evokedZ,word_set,noun_F,CR,R,C,0.11,bva,pos,bund1,36rwxm,3,,,1.034814
Z5,evokedZ,word_set,noun_F,PL,L,P,0.11,bva,pos,bund1,36rwxm,3,,,3.0839461666666668
Z5,evokedZ,word_set,noun_F,PR,R,P,0.11,bva,pos,bund1,36rwxm,3,,,2.229501166666666
Z5,evokedZ,word_set,noun_F,FL,L,F,0.11,bva,pos,bund1,36rwxm,4,,,-0.6990476666666666
Z5,evokedZ,word_set,noun_F,FR,R,F,0.11,bva,pos,bund1,36rwxm,4,,,-1.8995821666666663
Z5,evokedZ,word_set,noun_F,CL,L,C,0.11,bva,pos,bund1,36rwxm,4,,,1.7103773333333334
Z5,evokedZ,word_set,noun_F,CR,R,C,0.11,bva,pos,bund1,36rwxm,4,,,1.4033475
Z5,evokedZ,word_set,noun_F,PL,L,P,0.11,bva,pos,bund1,36rwxm,4,,,4.5134310000000015
Z5,evokedZ,word_set,noun_F,PR,R,P,0.11,bva,pos,bund1,36rwxm,4,,,5.211273333333332
Z5,evokedZ,word_set,noun_F,FL,L,F,0.11,bva,pos,bund1,38slxm,1,,,-4.360949166666667
Z5,evokedZ,word_set,noun_F,FR,R,F,0.11,bva,pos,bund1,38slxm,1,,,-4.0628405
Z5,evokedZ,word_set,noun_F,CL,L,C,0.11,bva,pos,bund1,38slxm,1,,,-1.1216469999999998
Z5,evokedZ,word_set,noun_F,CR,R,C,0.11,bva,pos,bund1,38slxm,1,,,0.7447598333333332
Z5,evokedZ,word_set,noun_F,PL,L,P,0.11,bva,pos,bund1,38slxm,1,,,1.7671496666666666
Z5,evokedZ,word_set,noun_F,PR,R,P,0.11,bva,pos,bund1,38slxm,1,,,4.6151355
Z5,evokedZ,word_set,noun_F,FL,L,F,0.11,bva,pos,bund1,38slxm,2,,,-4.7268905
Z5,evokedZ,word_set,noun_F,FR,R,F,0.11,bva,pos,bund1,38slxm,2,,,-4.4945623333333335
Z5,evokedZ,word_set,noun_F,CL,L,C,0.11,bva,pos,bund1,38slxm,2,,,-1.5445528333333334
Z5,evokedZ,word_set,noun_F,CR,R,C,0.11,bva,pos,bund1,38slxm,2,,,-0.22459699999999985
Z5,evokedZ,word_set,noun_F,PL,L,P,0.11,bva,pos,bund1,38slxm,2,,,1.1135096666666666
Z5,evokedZ,word_set,noun_F,PR,R,P,0.11,bva,pos,bund1,38slxm,2,,,5.112421
Z5,evokedZ,word_set,noun_F,FL,L,F,0.11,bva,pos,bund1,38slxm,3,,,-2.7891995
Z5,evokedZ,word_set,noun_F,FR,R,F,0.11,bva,pos,bund1,38slxm,3,,,-3.860340666666666
Z5,evokedZ,word_set,noun_F,CL,L,C,0.11,bva,pos,bund1,38slxm,3,,,0.2850836666666667
Z5,evokedZ,word_set,noun_F,CR,R,C,0.11,bva,pos,bund1,38slxm,3,,,1.352532
Z5,evokedZ,word_set,noun_F,PL,L,P,0.11,bva,pos,bund1,38slxm,3,,,5.956047000000001
Z5,evokedZ,word_set,noun_F,PR,R,P,0.11,bva,pos,bund1,38slxm,3,,,8.7270065
Z5,evokedZ,word_set,noun_F,FL,L,F,0.11,bva,pos,bund1,38slxm,4,,,-3.010843166666666
Z5,evokedZ,word_set,noun_F,FR,R,F,0.11,bva,pos,bund1,38slxm,4,,,-3.5137150000000004
Z5,evokedZ,word_set,noun_F,CL,L,C,0.11,bva,pos,bund1,38slxm,4,,,1.4554068333333336
Z5,evokedZ,word_set,noun_F,CR,R,C,0.11,bva,pos,bund1,38slxm,4,,,2.8978683333333333
Z5,evokedZ,word_set,noun_F,PL,L,P,0.11,bva,pos,bund1,38slxm,4,,,8.666575833333335
Z5,evokedZ,word_set,noun_F,PR,R,P,0.11,bva,pos,bund1,38slxm,4,,,14.389829500000001
Z5,evokedZ,word_set,noun_F,FL,L,F,0.11,bva,pos,bund1,39mrxm,1,,,-0.12852983333333332
Z5,evokedZ,word_set,noun_F,FR,R,F,0.11,bva,pos,bund1,39mrxm,1,,,0.2366673333333333
Z5,evokedZ,word_set,noun_F,CL,L,C,0.11,bva,pos,bund1,39mrxm,1,,,-1.0764785
Z5,evokedZ,word_set,noun_F,CR,R,C,0.11,bva,pos,bund1,39mrxm,1,,,1.9635148333333337
Z5,evokedZ,word_set,noun_F,PL,L,P,0.11,bva,pos,bund1,39mrxm,1,,,-2.5774305
Z5,evokedZ,word_set,noun_F,PR,R,P,0.11,bva,pos,bund1,39mrxm,1,,,3.0510456666666665
Z5,evokedZ,word_set,noun_F,FL,L,F,0.11,bva,pos,bund1,39mrxm,2,,,1.5376496666666668
Z5,evokedZ,word_set,noun_F,FR,R,F,0.11,bva,pos,bund1,39mrxm,2,,,3.3819898333333334
Z5,evokedZ,word_set,noun_F,CL,L,C,0.11,bva,pos,bund1,39mrxm,2,,,-0.6630603333333333
Z5,evokedZ,word_set,noun_F,CR,R,C,0.11,bva,pos,bund1,39mrxm,2,,,1.8687631666666664
Z5,evokedZ,word_set,noun_F,PL,L,P,0.11,bva,pos,bund1,39mrxm,2,,,-3.934127333333333
Z5,evokedZ,word_set,noun_F,PR,R,P,0.11,bva,pos,bund1,39mrxm,2,,,0.8087706666666667
Z5,evokedZ,word_set,noun_F,FL,L,F,0.11,bva,pos,bund1,39mrxm,3,,,-1.2075025
Z5,evokedZ,word_set,noun_F,FR,R,F,0.11,bva,pos,bund1,39mrxm,3,,,-0.059972499999999984
Z5,evokedZ,word_set,noun_F,CL,L,C,0.11,bva,pos,bund1,39mrxm,3,,,-2.7922029999999998
Z5,evokedZ,word_set,noun_F,CR,R,C,0.11,bva,pos,bund1,39mrxm,3,,,0.3325996666666666
Z5,evokedZ,word_set,noun_F,PL,L,P,0.11,bva,pos,bund1,39mrxm,3,,,-2.9071728333333327
Z5,evokedZ,word_set,noun_F,PR,R,P,0.11,bva,pos,bund1,39mrxm,3,,,2.6325876666666668
Z5,evokedZ,word_set,noun_F,FL,L,F,0.11,bva,pos,bund1,39mrxm,4,,,-1.7930801666666667
Z5,evokedZ,word_set,noun_F,FR,R,F,0.11,bva,pos,bund1,39mrxm,4,,,-0.8683013333333333
Z5,evokedZ,word_set,noun_F,CL,L,C,0.11,bva,pos,bund1,39mrxm,4,,,-2.7112828333333336
Z5,evokedZ,word_set,noun_F,CR,R,C,0.11,bva,pos,bund1,39mrxm,4,,,0.32723850000000004
Z5,evokedZ,word_set,noun_F,PL,L,P,0.11,bva,pos,bund1,39mrxm,4,,,-5.4885408333333325
Z5,evokedZ,word_set,noun_F,PR,R,P,0.11,bva,pos,bund1,39mrxm,4,,,0.2692976666666667
Z5,evokedZ,word_set,noun_F,FL,L,F,0.11,bva,pos,bund1,40asxm,1,,,-2.8803933333333336
Z5,evokedZ,word_set,noun_F,FR,R,F,0.11,bva,pos,bund1,40asxm,1,,,-3.1299818333333334
Z5,evokedZ,word_set,noun_F,CL,L,C,0.11,bva,pos,bund1,40asxm,1,,,0.2665161666666666
Z5,evokedZ,word_set,noun_F,CR,R,C,0.11,bva,pos,bund1,40asxm,1,,,-0.5860941666666667
Z5,evokedZ,word_set,noun_F,PL,L,P,0.11,bva,pos,bund1,40asxm,1,,,2.1864961666666662
Z5,evokedZ,word_set,noun_F,PR,R,P,0.11,bva,pos,bund1,40asxm,1,,,2.5473813333333326
Z5,evokedZ,word_set,noun_F,FL,L,F,0.11,bva,pos,bund1,40asxm,2,,,-1.4200661666666667
Z5,evokedZ,word_set,noun_F,FR,R,F,0.11,bva,pos,bund1,40asxm,2,,,-0.6565558333333333
Z5,evokedZ,word_set,noun_F,CL,L,C,0.11,bva,pos,bund1,40asxm,2,,,1.125197166666667
Z5,evokedZ,word_set,noun_F,CR,R,C,0.11,bva,pos,bund1,40asxm,2,,,1.6800778333333335
Z5,evokedZ,word_set,noun_F,PL,L,P,0.11,bva,pos,bund1,40asxm,2,,,2.524108
Z5,evokedZ,word_set,noun_F,PR,R,P,0.11,bva,pos,bund1,40asxm,2,,,3.677269
Z5,evokedZ,word_set,noun_F,FL,L,F,0.11,bva,pos,bund1,40asxm,3,,,-2.763018333333333
Z5,evokedZ,word_set,noun_F,FR,R,F,0.11,bva,pos,bund1,40asxm,3,,,-2.38857
Z5,evokedZ,word_set,noun_F,CL,L,C,0.11,bva,pos,bund1,40asxm,3,,,-0.7237480000000001
Z5,evokedZ,word_set,noun_F,CR,R,C,0.11,bva,pos,bund1,40asxm,3,,,-0.13757100000000005
Z5,evokedZ,word_set,noun_F,PL,L,P,0.11,bva,pos,bund1,40asxm,3,,,1.4390528333333334
Z5,evokedZ,word_set,noun_F,PR,R,P,0.11,bva,pos,bund1,40asxm,3,,,2.0099965
Z5,evokedZ,word_set,noun_F,FL,L,F,0.11,bva,pos,bund1,40asxm,4,,,-0.2462541666666667
Z5,evokedZ,word_set,noun_F,FR,R,F,0.11,bva,pos,bund1,40asxm,4,,,-0.3036191666666667
Z5,evokedZ,word_set,noun_F,CL,L,C,0.11,bva,pos,bund1,40asxm,4,,,0.9095344999999999
Z5,evokedZ,word_set,noun_F,CR,R,C,0.11,bva,pos,bund1,40asxm,4,,,0.7516556666666667
Z5,evokedZ,word_set,noun_F,PL,L,P,0.11,bva,pos,bund1,40asxm,4,,,1.6355575
Z5,evokedZ,word_set,noun_F,PR,R,P,0.11,bva,pos,bund1,40asxm,4,,,1.516837166666667
Z5,evokedZ,word_set,noun_F,FL,L,F,0.11,bva,pos,bund1,41roxm,1,,,-2.4380515
Z5,evokedZ,word_set,noun_F,FR,R,F,0.11,bva,pos,bund1,41roxm,1,,,-2.202587333333333
Z5,evokedZ,word_set,noun_F,CL,L,C,0.11,bva,pos,bund1,41roxm,1,,,-0.5531828333333334
Z5,evokedZ,word_set,noun_F,CR,R,C,0.11,bva,pos,bund1,41roxm,1,,,0.4104743333333333
Z5,evokedZ,word_set,noun_F,PL,L,P,0.11,bva,pos,bund1,41roxm,1,,,2.686083333333334
Z5,evokedZ,word_set,noun_F,PR,R,P,0.11,bva,pos,bund1,41roxm,1,,,2.7602286666666664
Z5,evokedZ,word_set,noun_F,FL,L,F,0.11,bva,pos,bund1,41roxm,2,,,-1.9766106666666663
Z5,evokedZ,word_set,noun_F,FR,R,F,0.11,bva,pos,bund1,41roxm,2,,,-3.113880833333333
Z5,evokedZ,word_set,noun_F,CL,L,C,0.11,bva,pos,bund1,41roxm,2,,,-0.9120428333333334
Z5,evokedZ,word_set,noun_F,CR,R,C,0.11,bva,pos,bund1,41roxm,2,,,-1.1330411666666669
Z5,evokedZ,word_set,noun_F,PL,L,P,0.11,bva,pos,bund1,41roxm,2,,,-0.2638451666666667
Z5,evokedZ,word_set,noun_F,PR,R,P,0.11,bva,pos,bund1,41roxm,2,,,0.5574585
Z5,evokedZ,word_set,noun_F,FL,L,F,0.11,bva,pos,bund1,41roxm,3,,,-2.6330125
Z5,evokedZ,word_set,noun_F,FR,R,F,0.11,bva,pos,bund1,41roxm,3,,,-2.900774166666667
Z5,evokedZ,word_set,noun_F,CL,L,C,0.11,bva,pos,bund1,41roxm,3,,,-1.3579188333333332
Z5,evokedZ,word_set,noun_F,CR,R,C,0.11,bva,pos,bund1,41roxm,3,,,-0.4419471666666667
Z5,evokedZ,word_set,noun_F,PL,L,P,0.11,bva,pos,bund1,41roxm,3,,,2.449759
Z5,evokedZ,word_set,noun_F,PR,R,P,0.11,bva,pos,bund1,41roxm,3,,,3.549895
Z5,evokedZ,word_set,noun_F,FL,L,F,0.11,bva,pos,bund1,41roxm,4,,,-2.3769975
Z5,evokedZ,word_set,noun_F,FR,R,F,0.11,bva,pos,bund1,41roxm,4,,,-3.9589616666666663
Z5,evokedZ,word_set,noun_F,CL,L,C,0.11,bva,pos,bund1,41roxm,4,,,-0.09767983333333334
Z5,evokedZ,word_set,noun_F,CR,R,C,0.11,bva,pos,bund1,41roxm,4,,,-2.1570325
Z5,evokedZ,word_set,noun_F,PL,L,P,0.11,bva,pos,bund1,41roxm,4,,,2.095354
Z5,evokedZ,word_set,noun_F,PR,R,P,0.11,bva,pos,bund1,41roxm,4,,,2.190996833333333
Z5,evokedZ,word_set,noun_F,FL,L,F,0.11,bva,pos,bund1,42aszm,1,,,-1.479034666666667
Z5,evokedZ,word_set,noun_F,FR,R,F,0.11,bva,pos,bund1,42aszm,1,,,-1.6797145
Z5,evokedZ,word_set,noun_F,CL,L,C,0.11,bva,pos,bund1,42aszm,1,,,-1.7695309999999995
Z5,evokedZ,word_set,noun_F,CR,R,C,0.11,bva,pos,bund1,42aszm,1,,,0.6494141666666667
Z5,evokedZ,word_set,noun_F,PL,L,P,0.11,bva,pos,bund1,42aszm,1,,,1.9769096666666668
Z5,evokedZ,word_set,noun_F,PR,R,P,0.11,bva,pos,bund1,42aszm,1,,,3.9319653333333338
Z5,evokedZ,word_set,noun_F,FL,L,F,0.11,bva,pos,bund1,42aszm,2,,,-4.544602666666667
Z5,evokedZ,word_set,noun_F,FR,R,F,0.11,bva,pos,bund1,42aszm,2,,,-3.4956521666666664
Z5,evokedZ,word_set,noun_F,CL,L,C,0.11,bva,pos,bund1,42aszm,2,,,-3.685282833333333
Z5,evokedZ,word_set,noun_F,CR,R,C,0.11,bva,pos,bund1,42aszm,2,,,-1.879076666666667
Z5,evokedZ,word_set,noun_F,PL,L,P,0.11,bva,pos,bund1,42aszm,2,,,0.4281904999999999
Z5,evokedZ,word_set,noun_F,PR,R,P,0.11,bva,pos,bund1,42aszm,2,,,1.4452843333333334
Z5,evokedZ,word_set,noun_F,FL,L,F,0.11,bva,pos,bund1,42aszm,3,,,-4.537264666666667
Z5,evokedZ,word_set,noun_F,FR,R,F,0.11,bva,pos,bund1,42aszm,3,,,-4.135567166666667
Z5,evokedZ,word_set,noun_F,CL,L,C,0.11,bva,pos,bund1,42aszm,3,,,-0.187602
Z5,evokedZ,word_set,noun_F,CR,R,C,0.11,bva,pos,bund1,42aszm,3,,,0.0939078333333332
Z5,evokedZ,word_set,noun_F,PL,L,P,0.11,bva,pos,bund1,42aszm,3,,,6.215158833333334
Z5,evokedZ,word_set,noun_F,PR,R,P,0.11,bva,pos,bund1,42aszm,3,,,5.337137833333333
Z5,evokedZ,word_set,noun_F,FL,L,F,0.11,bva,pos,bund1,42aszm,4,,,-4.8780485
Z5,evokedZ,word_set,noun_F,FR,R,F,0.11,bva,pos,bund1,42aszm,4,,,-3.9489171666666665
Z5,evokedZ,word_set,noun_F,CL,L,C,0.11,bva,pos,bund1,42aszm,4,,,-2.181179333333333
Z5,evokedZ,word_set,noun_F,CR,R,C,0.11,bva,pos,bund1,42aszm,4,,,-0.9462705
Z5,evokedZ,word_set,noun_F,PL,L,P,0.11,bva,pos,bund1,42aszm,4,,,2.1766645000000002
